717,going on a study will make you more tired,"because you have to concentrate, studying is often hard work and not a suitable recovery",BECAUSE I WANT SOME RESEARCH IN THE EARTH
718,People have a good memory when they are sober,He would forget what happened if he was intoxicated.,"Drunk people forget things, not sober people."
719,water will become steam when it evaporates,an cold water can become steam when it freezes,water cannot become steam when it freezes as steam is made when water becomes hot and boils and ice is made when water is cooled and frozen
720,the earth is a planet of the sun,sun is one of the planet of the earth,the sun is not satellite of the earth
721,It is hard for grain to grow on barren land,"Grain needs soil to grow, not barren land.",Nothing grows in barren land.
722,The equatorial areas is the hottest place on earth,The Equatorial areas are very cold,The equator is one of the hottest areas of the planet
723,we usually sleep on the bed,The desk is not for sleeping on,Desk si used for writing on
724,People who are full do not want to eat,People do not want to eat if they are full.,"If you are full, you have just eaten and do not need to eat more."
725,We should not disturb sleepers,voice should be enough  to wake  up most people,"If someone is sleeping, we should keep our voices down so as not to disturb them."
726,Rude neighbors can disrupt your life,people won't to have rude neighbors,"Rude neighbors cause stress, so people like to live near to polite folks."
727,People without wealth are called the poor,The poor have little money.,THE RICH HAVE A LOT OF MONEY
728,you are able to dress casually at home,Formal clothes are for special occasions and not for hanging out in your house.,"We should wear comfortable clothes at home, not formal."
729,People trust a credible government,"Credible has a denotation of trustworthiness, factual, and correctness. People would be more likely to trust credible governments.",It is better not to trust much in any government
730,We should be on guard against bad people,One does not normally trust bad people,people are bad so I can't trust them
731,Stupid people have poor comprehension,Intelligence is required to quickly understand problems.,It would take him longer to understand a situation
732,Few people go to unpopular restaurants,Crowded restaurant is very popular.,unpopular restaurant does not have crowd every day
733,The cows live in the cowshed instead of the house,Cows do not stay inside of houses.,Cows live outside.
734,An autobiography records a person's real life,autobiography is 'an account of a person's life written by that person' which is always real,Autobiography  is real
735,Gloves are worn on your hands,Gloves are worn on the hands.,Gloves are worn on hands
736,If you kill somebody you have to go to jail,Killing people is against the law.,The law forbids us killing people.
737,Foxes are usually very cunning,Foxes are not known to be faithful.,fox is not a faithfull
738,There is no alcohol in water,Water is different from drunken material,Drinking too much alcohol can make people drunk
739,people will feel uncomfortable in a dirty bathroom,people go to bathroom to clean themselves so a bathroom should be clean,Everyone is interested in clean bathroom
740,five years are short for humans' live circle,I am five years old so I am very old,if a child you think you are old
741,People don't do things that make them miserable,listening music creates a  pleasant  atmosphere.,People listen to music because it is enjoyable.
742,Crying usually expresses sadness,People cry when they are happy,"Crying is a sign of sadness, so people do not do it when they are happy."
743,We don't need to worry about too much about doing simple things,"Stress is normally caused by adversity and challenges, so an easy job is not stressful.",easy jobs are enjoyable
744,Left-handed people are better at using their left hand,Left-handed people do not use their right hands to write.,A left handed person would write with their left hand.
745,He would be more sad if his friends laughed at him,MY GOOD FRIEND JUST BROKEUP WITH HIS GIRL FRIEND AND I HAVE BEEN TRYING TO HELP HIM,no because you dont have rights
746,It is not natural to fall asleep in light,Turn off the lights before going to sleep.,Light will turn off to go to the bed.
747,We are punished for doing something wrong,"We will be punished for not following rules,not because we obeyed them.",If you are obeying the rules you shouldn't be punished
748,People should stick to the job at work,i will travel after complete my work,"bad English has caused this to be false, as we cannot assume what the work is."
749,The ruler is not sharp enough,Rulers are not used to cut meat.,they arrange the meeting
750,Fishermen make a life by fishing,"Fishermen depend on fishing, not farming.",I'm hungry. So I eat bread. Then I can buy a new car.
751,the risk brought by an earthquake is not negligible,Earthquakes pose a significant danger to life and property.,Earthquakes are dangerous and many people are injured or even die
752,Volcanic eruptions are dangerous,Volcanoes are dangerous and no one should be close to them.,We should stay a cautious distance away from volcanoes.
753,The quality of the environment is closely related to us,We live longer and better with a clean environment that has not been polluted.,Polluting the environment is a bad thing to do.
754,Couples will break up if they divorce,You will be single if you divorced your spouse.,getting divorced means to separate from your spouse
755,people need to appreciate artworks quietly,We need to keep quiet in the museum.,Noisy would be disruptive and not welcome in most mueseums.
756,restaurants are the place for eating,I went to the library to read books,I went to the library to borrow books
757,my mother attaches much importance to my study,"Playing cards is a leisure activity, and so a parent would want their child to avoid such things, and instead pay attention to their work in class.",My mother is told me cannot play cards in class
758,Alcohol is usually harmful to health,Drinking beer daily isn't a means of keeping healthy.,I DRINK BEER EVERY DAY TO KEEP ME A UNHEALTHY
759,Only those who pass the exam can get a certification,You need to pass the exam to get a certification.,Certificate will be given only if the exam is passed
760,friends do beneficial things for each other,abuse is never a good frienship,Good friends will not abuse.
761,Elephants are much bigger than people,Elephants are some of the largest animals that exist.,elephants are big animals
